,Unnamed: 0,budget,homepage,id,imdb_id,revenue,runtime,language,description,popularity,title,rating,votes,year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8
4102,4102,85000000,,9772,tt0118571,315156409,124,en,"russian terrorists conspire hijack aircraft president family board  commander chief finds facing impossible predicament  give terrorists sacrifice family, risk everything uphold principles   integrity nation ",21.825,Air Force One,6.4,2497,1997,Action,Thriller,,,,,,
4104,4104,70000000,,9833,tt0293508,154648887,143,en,"deformed since birth, bitter man known phantom lives sewers underneath paris opera house  falls love obscure chorus singer christine, privately tutors terrorizing rest opera house demanding christine given lead roles  things get worse christine meets back childhood acquaintance raoul two fall love",21.822,The Phantom of the Opera,7.3,1385,2004,Drama,Romance,Thriller,,,,,
4108,4108,25000000,,152737,tt1322269,74188937,121,en,"look lives strong willed women weston family, whose paths diverged family crisis brings back midwest house grew in, dysfunctional woman raised them ",21.814,August: Osage County,6.9,1298,2013,Comedy,Drama,,,,,,
4110,4110,0,,555748,tt8174450,0,110,en,"missionary john h  groberg returns tonga 1960s wife five young daughters  sixth child born serious illness, grobergs face ultimate test faith, find surrounded love prayers thousands tongans  barriers inter religious strife soon broken unite hopes miracle save baby's life, well life tongan minister's son ",21.81,The Other Side of Heaven 2: Fire of Faith,5.4,10,2019,Adventure,Drama,,,,,,
4113,4113,0,,11636,tt0386005,8712057,123,cn,"sent drunken tailspin entire unit killed gang thrill seeking punks, disgraced hong kong police inspector wing needs help new rookie partner, troubled past own, climb bottle track gang ruthless leader ",21.799,New Police Story,7.1,580,2004,Action,Crime,Drama,Thriller,,,,
4114,4114,70000000,,10398,tt0150377,177841558,105,en,"framed murder husband, libby parsons survives long years prison two burning desires sustaining    finding son solving mystery destroyed once happy life  standing quest  however, parole officer, travis lehman  libby poses challenge cynical officer, one forces face failings pitting superiors law enforcement colleagues ",21.795,Double Jeopardy,6.5,1065,1999,Crime,Drama,Mystery,Thriller,,,,
4115,4115,1700000,,1705,tt0069768,8844595,93,en,"fifth final episode planet apes series  collapse human civilization, community intelligent apes led caesar lives harmony group humans  gorilla general aldo tries cause ape civil war community human mutants live beneath destroyed city try conquer perceive enemies  leading finale ",21.79,Battle for the Planet of the Apes,5.7,724,1973,Action,ScienceFiction,,,,,,
4117,4117,125000,,10775,tt0338564,8708932,101,cn,"chan wing yan, young police officer, sent undercover mole local mafia  lau kin ming, young mafia member, infiltrates police force  years later, older counterparts, chen wing yan inspector lau kin ming, respectively, race time expose mole within midst ",21.782,Infernal Affairs,7.8,1297,2002,Action,Crime,Drama,Mystery,Thriller,,,
4118,4118,195000000,http://www.transformersmovie.com/,38356,tt1399103,1123794079,154,en,"autobots continue work nest, longer secret  discovering strange artifact mission chernobyl, becomes apparent optimus prime united states government less forthright them ",21.781,Transformers: Dark of the Moon,6.2,7279,2011,Action,Adventure,ScienceFiction,,,,,
4119,4119,15000000,,11778,tt0077416,50000000,183,en,"group working class friends decide enlist army vietnam war finds hellish chaos    noble venture imagined  left, steven married pregnant girlfriend    michael nick love woman  three different men upon return ",21.773,The Deer Hunter,8.0,3142,1978,Drama,War,,,,,,
4120,4120,24000000,http://www.fasterthemovie.com,41283,tt1433108,23081726,98,en,"10 years prison, driver free man single focus   hunting people responsible brutally murdering brother ",21.76,Faster,6.3,1643,2010,Action,Crime,Drama,Thriller,,,,
4121,4121,0,,11041,tt0106400,0,93,en,"jed clampett kin move arkansas beverly hills becomes billionaire, oil strike  country folk naive regard life big city, jed starts search new wife inevitably plenty takers con artists ready make fast buck",21.753,The Beverly Hillbillies,6.2,453,1993,Comedy,,,,,,,
4122,4122,0,,1059475,,0,83,ko,"element hope story man completely cut world lives life isolation part house  looking job seem hopeful  person meets every day wife  however, communication wife hard  wife thinks relationship hope  wife, faculty member university, appears dating another man ",21.746,The Element of Hope,0.0,0,2022,Romance,,,,,,,
4123,4123,40000000,http://www.americanhustle-movie.com/,168672,tt1800241,251171807,138,en,"conman seductive partner forced work wild fbi agent, pushes world jersey power brokers mafia ",21.746,American Hustle,6.8,6522,2013,Crime,Drama,,,,,,
4125,4125,2200000,,14174,tt0418832,0,93,en,"happily unattached, sexually voracious leila satisfies desires host rapidly changing bed partners, unconcerned emotional consequences  changes meets artist looking deeper commitment ",21.742,Lie with Me,5.1,215,2005,Drama,,,,,,,
4127,4127,6000000,http://www.paramount.com/movies/ferris-buellers-day,9377,tt0091042,70136369,103,en,"high school slacker ferris bueller successfully fakes illness order skip school day, goes series adventures throughout chicago girlfriend sloane best friend cameron, trying outwit wily school principal fed up sister ",21.734,Ferris Bueller's Day Off,7.6,4140,1986,Comedy,,,,,,,
4128,4128,800000,,10823,tt0087050,14568989,92,en,boy preacher named isaac goes town nebraska called gatlin gets children murder every adult town ,21.728,Children of the Corn,5.7,824,1984,Horror,Thriller,,,,,,
4129,4129,13000000,http://misssloanemovie.com/,376290,tt4540710,9101546,133,en,ambitious lobbyist faces powerful gun lobby attempt pass gun control legislation ,21.727,Miss Sloane,7.5,1521,2016,Drama,Thriller,,,,,,
4131,4131,0,,843847,tt8323668,0,96,en,"remarkable true story retiree jerry selbee discovers mathematical loophole massachusetts lottery and, help wife, marge, wins  27 million dollars uses money revive small michigan town ",21.721,Jerry & Marge Go Large,7.2,37,2022,Comedy,Drama,,,,,,
4132,4132,0,http://www.ufofilm.com/?show=films&type=current&id=112,291167,tt3981112,0,88,en,millionaire philanthropist collects famous chrystal skulls trying tap ancient powers  team lead college professor whose father disappeared searching 13th skull save world first 12 skulls united reek havoc earth without control 13th skull ,21.721,Crystal Skulls,5.0,22,2014,Adventure,Fantasy,Horror,Mystery,ScienceFiction,TVMovie,,
4133,4133,35000000,,10216,tt0120841,19165560,93,en,"returned mission mars, commander ross exactly himself  he's slowly becoming terrifying alien entity one goal    procreate human women  countless women suffer gruesome deaths bearing half alien offspring, scientist laura baker hired assassin press lennox use eve, tempered alien clone, find ross brood  long eve escapes mate ross ",21.714,Species II,5.1,552,1998,Action,Horror,ScienceFiction,,,,,
4134,4134,6000000,,12309,tt0086927,38435947,105,en,"eve wedding longtime girlfriend, unassuming nice guy rick dragged night debauchery friends ",21.711,Bachelor Party,6.3,547,1984,Comedy,,,,,,,
4135,4135,35000000,http://www.thesnowmanmovie.com/,372343,tt1758810,43203413,119,en,detective harry hole investigates disappearance woman whose pink scarf found wrapped around ominous looking snowman ,21.71,The Snowman,5.2,1988,2017,Crime,Thriller,,,,,,
4136,4136,0,http://lacanicafilms.com/en/work/hollyblood-2,821133,tt14210720,0,88,es,"javi teenage student shy clumsy know attract attention classmate sara, geeky girl interested literary saga vampires ",21.704,HollyBlood,5.7,54,2022,Comedy,Fantasy,Romance,,,,,
4137,4137,70000000,,460555,tt6878882,579220560,139,zh,"squad jiaolong commando unit   sea dragon, spec ops team chinese navy, carries hostage rescue operation nation yewaire, arabian peninsula, fiercely fights local rebel groups zaka, terrorist organization ",21.703,Operation Red Sea,7.1,203,2018,Action,Drama,Thriller,War,,,,
4139,4139,2000000,,582,tt0405094,70000000,137,de,tragic love story set east berlin backdrop undercover stasi controlled culture  stasi captain wieler ordered follow author dreyman plunges deeper deeper life reaches threshold doubting system ,21.698,The Lives of Others,8.0,3095,2006,Drama,Thriller,,,,,,
4140,4140,15000000,,517096,tt7176054,0,115,ru,"cosmoball mesmerizing intergalactic game future played humans aliens giant extraterrestrial ship hovering sky earth  young man enormous power unknown nature joins team hot headed superheroes exchange cure mother’s deadly illness  four earth fight defend honor home planet spectacular game, face unprecedented threat galaxy embrace destiny ",21.697,Cosmoball,6.4,183,2020,Adventure,ScienceFiction,,,,,,
4142,4142,0,,1019836,tt22042742,0,87,en,"christmas eve tori wants get drunk party, robotic santa claus nearby toy store goes haywire begins rampant killing spree small town, forced battle survival ",21.69,Christmas Bloody Christmas,5.8,84,2022,Horror,,,,,,,
4143,4143,17000000,http://www.huntthemovie.com/,727340,tt6931658,0,131,ko,"agents korean national intelligence service  knis , pyung ho int’l dept  jung do domestic dept  independently hunting north korean mole within agency  investigation, come face face unbearable truth must deal unthinkable plot assassinate south korean president ",21.686,Hunt,6.9,46,2022,Action,Thriller,,,,,,
4144,4144,0,,11937,tt0097443,0,98,en,"xixo back again  time, children accidentally stow away fast moving poachers' truck, unable get off, xixo sets rescue them  along way, encounters couple soldiers trying capture pilot passenger small plane, problems own ",21.685,The Gods Must Be Crazy II,7.0,391,1989,Action,Comedy,,,,,,
4146,4146,0,,166666,tt1667355,6677474,111,de,young austrian girl kidnapped held captivity eight years  based real life case natascha kampusch ,21.683,3096 Days,7.5,740,2013,Drama,,,,,,,
4147,4147,25000000,,22947,tt1193138,166842739,110,en,"corporate downsizing expert ryan bingham spends life planes, airports, hotels, he’s reach milestone ten million frequent flyer miles, meets woman causes rethink transient life ",21.683,Up in the Air,6.8,3134,2009,Drama,Romance,,,,,,
4148,4148,3000000,,1685,tt0065462,18999718,95,en,"sole survivor interplanetary rescue mission discovers planet ruled apes, underground city run telepathic humans ",21.682,Beneath the Planet of the Apes,6.2,1028,1970,Adventure,Mystery,ScienceFiction,,,,,
4149,4149,75000000,http://mammamiamovie.com,458423,tt6911608,395044706,113,en,"five years meeting three fathers, sophie sheridan prepares open mother’s hotel  1979, young donna sheridan meets men could sophie’s biological father ",21.678,Mamma Mia! Here We Go Again,7.1,2962,2018,Comedy,Romance,,,,,,
4150,4150,0,http://darkearth2014.blogspot.com/,892287,,0,0,en,british independent science fantasy ,21.675,Dark Earth,0.0,0,2022,Fantasy,ScienceFiction,,,,,,
4151,4151,0,,787009,tt11505692,0,80,en,"diverse group ex cons turned movers convinced creepy client, vern muller, pull all nighter generous pay bump  night progresses rooms cleared, slowly uncover horrors exist inside old victorian mansion, include boobytraps, human experimentation, nazi monsters more  survive night ",21.669,Stay Out of the Attic,5.7,70,2020,Horror,,,,,,,
4153,4153,17000000,,2064,tt0114924,182057016,103,en,"transit worker pulls commuter peter railway tracks he's mugged, but while he's coma his family mistakenly thinks peter's fiancée, correct them  things get complicated falls brother, who's quite sure claims be ",21.655,While You Were Sleeping,6.9,1442,1995,Comedy,Romance,,,,,,
4154,4154,8300000,https://a24films.com/films/cmon-cmon,632617,tt10986222,4300000,109,en,johnny young nephew forge tenuous transformational relationship embark cross country trip see life away los angeles ,21.653,C'mon C'mon,7.2,446,2021,Drama,,,,,,,
4156,4156,16000000,,111190,tt2103267,1575749,100,en,"lil roz two lifelong friends, grown together neighbors idyllic beach town  adults, sons developed friendship strong binds mothers  one summer, four confronted simmering emotions mounting them, find unexpected happiness relationships cross bounds convention ",21.649,Adore,6.1,852,2013,Drama,,,,,,,
4157,4157,35000000,,1598,tt0101540,182300000,128,en,"sam bowden small town corporate attorney  max cady tattooed, cigar smoking, bible quoting, psychotic rapist  common  14 years ago, sam public defender assigned max cady's rape trial, made serious error  hid document illiterate client could gotten acquitted  now, cagey cady released, intends teach sam bowden family thing two loss ",21.644,Cape Fear,7.3,2824,1991,Crime,Thriller,,,,,,
4158,4158,7000000,,535,tt0085549,201500000,95,en,"alex owens, teen juggling two odd jobs, aspires become successful ballet dancer  nick, boss lover, supports encourages fulfil dream ",21.643,Flashdance,6.5,1220,1983,Drama,Romance,,,,,,
